oln_id_a	oln_id_b	oln_id_c	type_ac	type_bc	num_phenotype_shared	phenotype_intersect_abc
YOR133W	YDR385W	YGR187C	p	p	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YOR133W	YDR385W	YLR248W	ku	ku	2	(null, resistance to chemicals: increased, toxaphene (640 uM)); (null, resistance to chemicals: decreased, benzo[a]pyrene)
YOR133W	YDR385W	YOL098C	p	p	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YOR140W	YFL021W	YLR131C	tu	tu	2	(null, stress resistance: decreased, zinc dichloride (1 uM)); (null, resistance to chemicals: decreased, benzo[a]pyrene)
YOR140W	YNL236W	YGL013C	tu	tu	1	(null, resistance to chemicals: decreased, dieldrin (460 uM))
YOR140W	YNL236W	YNL025C	p	p	1	(null, stress resistance: decreased, zinc dichloride (1 uM))
YOR144C	YBR098W	YKL113C	p	p	2	(null, resistance to chemicals: decreased, hydroxyurea (100 mM)); (null, resistance to chemicals: decreased, 2-dimethylaminoethyl chloride (240 mM))
YOR157C	YGL011C	YGR135W	p	p	1	(null, resistance to chemicals: decreased, calmidazolium)
YOR157C	YGR135W	YGL011C	p	p	1	(null, resistance to chemicals: decreased, calmidazolium)
YOR164C	YLR268W	YDL100C	p	p	1	(null, resistance to chemicals: decreased, 7-phenyl-2,4,6-heptatrienoic hydroxamic acid (histone deacetylase inhibitor CG-1521))
YOR164C	YLR268W	YOR007C	p	p	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YOR164C	YNL064C	YOL111C	p	p	2	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M)); (null, resistance to chemicals: decreased, amitrole (22 mg/ml))
YOR164C	YNL064C	YOR007C	p	p	2	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M)); (null, resistance to chemicals: decreased, myriocin (1 uM))
YOR174W	YDR145W	YNL236W	p	p	1	(null, resistance to chemicals: decreased, fluconazole)
YOR174W	YER022W	YGL025C	p	p	1	(null, toxin resistance: decreased,  )
YOR174W	YER022W	YGR104C	p	p	1	(null, toxin resistance: decreased,  )
YOR174W	YER022W	YOL051W	p	p	1	(null, toxin resistance: decreased,  )
YOR174W	YGL112C	YDR145W	p	p	1	(null, resistance to chemicals: decreased, latrunculin A)
YOR174W	YNL236W	YDR145W	p	p	1	(null, resistance to chemicals: decreased, fluconazole)
YOR174W	YNL236W	YOL135C	p	p	1	(null, resistance to chemicals: decreased, fluconazole)
YOR174W	YOL135C	YGR104C	p	p	1	(null, resistance to chemicals: decreased, latrunculin A)
YOR174W	YOL135C	YNL236W	p	p	1	(null, resistance to chemicals: decreased, fluconazole)
YOR174W	YOL135C	YPR070W	p	p	1	(null, resistance to chemicals: decreased, latrunculin A)
YOR181W	YBR234C	YDL029W	p	p	1	(null, actin cytoskeleton morphology: abnormal,  )
YOR181W	YBR234C	YDR129C	p	p	1	(null, actin cytoskeleton morphology: abnormal,  )
YOR181W	YBR234C	YIL062C	p	p	1	(null, actin cytoskeleton morphology: abnormal,  )
YOR181W	YBR234C	YJR065C	p	p	1	(null, actin cytoskeleton morphology: abnormal,  )
YOR181W	YBR234C	YKL013C	p	p	1	(null, actin cytoskeleton morphology: abnormal,  )
YOR181W	YBR234C	YLR370C	p	p	1	(null, actin cytoskeleton morphology: abnormal,  )
YOR181W	YBR234C	YNR035C	p	p	1	(null, actin cytoskeleton morphology: abnormal,  )
YOR181W	YBR290W	YER125W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YOR181W	YDL029W	YBR234C	p	p	1	(null, actin cytoskeleton morphology: abnormal,  )
YOR181W	YDL029W	YCR088W	p	p	1	(null, actin cytoskeleton morphology: abnormal,  )
YOR181W	YDL029W	YIL062C	p	p	1	(null, actin cytoskeleton morphology: abnormal,  )
YOR181W	YDL029W	YJR065C	p	p	1	(null, actin cytoskeleton morphology: abnormal,  )
YOR181W	YDL029W	YKL013C	p	p	1	(null, actin cytoskeleton morphology: abnormal,  )
YOR181W	YDL029W	YLR370C	p	p	1	(null, actin cytoskeleton morphology: abnormal,  )
YOR181W	YDL029W	YNR035C	p	p	1	(null, actin cytoskeleton morphology: abnormal,  )
YOR181W	YIL062C	YBR234C	p	p	1	(null, actin cytoskeleton morphology: abnormal,  )
YOR181W	YIL062C	YDL029W	p	p	1	(null, actin cytoskeleton morphology: abnormal,  )
YOR181W	YIL062C	YDR129C	p	p	1	(null, actin cytoskeleton morphology: abnormal,  )
YOR181W	YIL062C	YJR065C	p	p	1	(null, actin cytoskeleton morphology: abnormal,  )
YOR181W	YIL062C	YKL013C	p	p	1	(null, actin cytoskeleton morphology: abnormal,  )
YOR181W	YIL062C	YLR370C	p	p	1	(null, actin cytoskeleton morphology: abnormal,  )
YOR181W	YIL062C	YNR035C	p	p	1	(null, actin cytoskeleton morphology: abnormal,  )
YOR188W	YLR425W	YER118C	p	p	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YOR191W	YER116C	YDL013W	p	p	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YOR194C	YJL008C	YKL112W	tu	tu	1	(null, innate thermotolerance: increased,  )
YOR194C	YMR078C	YKL112W	tu	tu	1	(null, innate thermotolerance: increased,  )
YOR205C	YLR024C	YKL112W	tu	tu	1	(null, resistance to chemicals: increased, toxaphene (640 uM))
YOR208W	YDL006W	YHR030C	ku	ku	4	(null, resistance to chemicals: increased, caffeine (7.7 mM)); (null, resistance to chemicals: increased, hydroxyurea (100 mM)); (null, resistance to chemicals: decreased, Congo Red (50 ug/ml)); (null, resistance to enzymatic treatment: decreased,  )
YOR208W	YDL006W	YHR030C	p	ku	4	(null, resistance to chemicals: increased, caffeine (7.7 mM)); (null, resistance to chemicals: increased, hydroxyurea (100 mM)); (null, resistance to chemicals: decreased, Congo Red (50 ug/ml)); (null, resistance to enzymatic treatment: decreased,  )
YOR208W	YDL006W	YJL095W	ku	ku	3	(null, resistance to chemicals: increased, hydroxyurea (100 mM)); (null, resistance to chemicals: decreased, Congo Red (50 ug/ml)); (null, resistance to enzymatic treatment: decreased,  )
YOR208W	YDL006W	YJL095W	ku	p	3	(null, resistance to chemicals: increased, hydroxyurea (100 mM)); (null, resistance to chemicals: decreased, Congo Red (50 ug/ml)); (null, resistance to enzymatic treatment: decreased,  )
YOR208W	YDL006W	YJL128C	ku	ku	2	(null, resistance to chemicals: increased, cycloheximide (0.18 uM)); (null, resistance to enzymatic treatment: decreased,  )
YOR208W	YDL006W	YJL128C	ku	p	2	(null, resistance to chemicals: increased, cycloheximide (0.18 uM)); (null, resistance to enzymatic treatment: decreased,  )
YOR208W	YER075C	YHR030C	ku	p	1	(null, resistance to chemicals: increased, caffeine (7.7 mM))
YOR208W	YER075C	YHR030C	p	p	1	(null, resistance to chemicals: increased, caffeine (7.7 mM))
YOR216C	YDR388W	YCR009C	p	p	4	(null, resistance to chemicals: decreased, hygromycin B (50 ug/ml)); (null, resistance to chemicals: decreased, hydroxyurea (100 mM)); (null, stress resistance: decreased, zinc dichloride (1 uM)); (null, desiccation resistance: decreased,  )
YOR216C	YLR262C	YJR134C	p	p	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YOR216C	YLR268W	YDL192W	p	p	6	(null, resistance to chemicals: decreased, hygromycin B (50 ug/ml)); (null, resistance to chemicals: decreased, hydroxyurea (100 mM)); (null, resistance to chemicals: decreased, hygromycin B); (null, resistance to chemicals: decreased, spermine); (null, desiccation resistance: decreased,  ); (null, resistance to chemicals: decreased, hygromycin B (7 ug/ml))
YOR216C	YOL018C	YDL192W	p	p	6	(null, resistance to chemicals: decreased, hygromycin B (50 ug/ml)); (null, resistance to chemicals: decreased, hydroxyurea (100 mM)); (null, resistance to chemicals: decreased, bleomycin (3.2 uM)); (null, resistance to chemicals: decreased, hygromycin B); (null, resistance to chemicals: decreased, spermine); (null, resistance to chemicals: decreased, enniatin (enniatin derivative))
YOR221C	YDR127W	YEL009C	tu	tu	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YOR221C	YDR179C	YIL131C	tu	tu	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YOR221C	YER178W	YIL131C	tu	tu	2	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M)); (null, oxidative stress resistance: decreased, hydrogen peroxide (3 mM))
YOR221C	YOL023W	YIL131C	tu	tu	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YOR221C	YOL023W	YNL068C	tu	tu	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YOR224C	YER139C	YGL070C	p	p	1	(null, toxin resistance: decreased,  )
YOR231W	YCL032W	YDR507C	p	ku	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YOR231W	YDR358W	YHR030C	kd	ku	4	(null, resistance to chemicals: decreased, methyl methanesulfonate (1772 uM)); (null, resistance to chemicals: decreased, fluconazole (100 uM)); (null, resistance to chemicals: decreased, tunicamycin (0.6 uM)); (null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YOR231W	YDR358W	YHR030C	ku	ku	4	(null, resistance to chemicals: decreased, methyl methanesulfonate (1772 uM)); (null, resistance to chemicals: decreased, fluconazole (100 uM)); (null, resistance to chemicals: decreased, tunicamycin (0.6 uM)); (null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YOR231W	YDR358W	YHR030C	p	ku	4	(null, resistance to chemicals: decreased, methyl methanesulfonate (1772 uM)); (null, resistance to chemicals: decreased, fluconazole (100 uM)); (null, resistance to chemicals: decreased, tunicamycin (0.6 uM)); (null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YOR231W	YNL294C	YHR030C	kd	ku	4	(null, resistance to chemicals: decreased, methyl methanesulfonate (1772 uM)); (null, resistance to chemicals: decreased, fluconazole (100 uM)); (null, resistance to chemicals: decreased, tunicamycin (0.6 uM)); (null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YOR231W	YNL294C	YHR030C	ku	ku	4	(null, resistance to chemicals: decreased, methyl methanesulfonate (1772 uM)); (null, resistance to chemicals: decreased, fluconazole (100 uM)); (null, resistance to chemicals: decreased, tunicamycin (0.6 uM)); (null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YOR231W	YNL294C	YHR030C	p	ku	4	(null, resistance to chemicals: decreased, methyl methanesulfonate (1772 uM)); (null, resistance to chemicals: decreased, fluconazole (100 uM)); (null, resistance to chemicals: decreased, tunicamycin (0.6 uM)); (null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YOR231W	YNL294C	YJL095W	kd	ku	3	(null, resistance to chemicals: decreased, fluconazole (100 uM)); (null, resistance to chemicals: decreased, tunicamycin (0.6 uM)); (null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YOR231W	YNL294C	YJL095W	ku	ku	3	(null, resistance to chemicals: decreased, fluconazole (100 uM)); (null, resistance to chemicals: decreased, tunicamycin (0.6 uM)); (null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YOR231W	YNL294C	YJL095W	p	ku	3	(null, resistance to chemicals: decreased, fluconazole (100 uM)); (null, resistance to chemicals: decreased, tunicamycin (0.6 uM)); (null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YOR233W	YGR078C	YJR053W	kd	p	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YOR233W	YGR078C	YJR053W	p	p	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YOR246C	YOL108C	YDL056W	tu	tu	1	(null, stress resistance: increased, zinc dichloride (1 uM))
YOR249C	YIR025W	YKL022C	p	p	1	(unspecified, resistance to chemicals: increased, cycloheximide (100 ng/ml))
YOR259C	YDL097C	YBR272C	p	p	1	(null, resistance to chemicals: decreased, trapoxin A)
YOR259C	YDL097C	YDL147W	p	p	2	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol); (null, resistance to chemicals: decreased, 3-nitroso-2-phenylimidazo[1,2-a]pyridine (9 uM))
YOR259C	YDL097C	YDR363W-A	p	p	1	(null, resistance to chemicals: decreased, trapoxin A)
YOR259C	YDL097C	YDR394W	p	p	3	(null, resistance to chemicals: decreased, trapoxin A); (null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol); (null, resistance to chemicals: decreased, 3-nitroso-2-phenylimidazo[1,2-a]pyridine (9 uM))
YOR259C	YDL097C	YFR004W	p	p	3	(null, resistance to chemicals: decreased, trapoxin A); (null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol); (null, resistance to chemicals: decreased, 3-nitroso-2-phenylimidazo[1,2-a]pyridine (9 uM))
YOR259C	YDL097C	YHL030W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YOR259C	YDL097C	YHR200W	p	p	1	(null, resistance to chemicals: decreased, trapoxin A)
YOR259C	YDL097C	YKL145W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YOR259C	YDL097C	YPR108W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YOR259C	YDR394W	YBR272C	p	p	1	(null, resistance to chemicals: decreased, trapoxin A)
YOR259C	YDR394W	YDL147W	p	p	2	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol); (null, resistance to chemicals: decreased, 3-nitroso-2-phenylimidazo[1,2-a]pyridine (9 uM))
YOR259C	YDR394W	YDR363W-A	p	p	1	(null, resistance to chemicals: decreased, trapoxin A)
YOR259C	YDR394W	YFR004W	p	p	3	(null, resistance to chemicals: decreased, trapoxin A); (null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol); (null, resistance to chemicals: decreased, 3-nitroso-2-phenylimidazo[1,2-a]pyridine (9 uM))
YOR259C	YDR394W	YGL048C	p	p	2	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol); (null, resistance to chemicals: decreased, 3-nitroso-2-phenylimidazo[1,2-a]pyridine (9 uM))
YOR259C	YDR394W	YHL030W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YOR259C	YDR394W	YHR200W	p	p	1	(null, resistance to chemicals: decreased, trapoxin A)
YOR259C	YDR394W	YKL145W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YOR259C	YDR394W	YOR117W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YOR259C	YDR394W	YPR108W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YOR259C	YFR004W	YBR272C	p	p	1	(null, resistance to chemicals: decreased, trapoxin A)
YOR259C	YFR004W	YDL147W	p	p	2	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol); (null, resistance to chemicals: decreased, 3-nitroso-2-phenylimidazo[1,2-a]pyridine (9 uM))
YOR259C	YFR004W	YDR363W-A	p	p	1	(null, resistance to chemicals: decreased, trapoxin A)
YOR259C	YFR004W	YDR394W	p	p	3	(null, resistance to chemicals: decreased, trapoxin A); (null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol); (null, resistance to chemicals: decreased, 3-nitroso-2-phenylimidazo[1,2-a]pyridine (9 uM))
YOR259C	YFR004W	YGL048C	p	p	2	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol); (null, resistance to chemicals: decreased, 3-nitroso-2-phenylimidazo[1,2-a]pyridine (9 uM))
YOR259C	YFR004W	YHL030W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YOR259C	YFR004W	YHR200W	p	p	1	(null, resistance to chemicals: decreased, trapoxin A)
YOR259C	YFR004W	YKL145W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YOR259C	YFR004W	YOR117W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YOR259C	YFR004W	YPR108W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YOR259C	YFR052W	YDL147W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YOR259C	YFR052W	YFR004W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YOR259C	YFR052W	YHL030W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YOR259C	YFR052W	YKL145W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YOR259C	YFR052W	YPR108W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YOR259C	YGL048C	YDL147W	p	p	2	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol); (null, resistance to chemicals: decreased, 3-nitroso-2-phenylimidazo[1,2-a]pyridine (9 uM))
YOR259C	YGL048C	YDR394W	p	p	2	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol); (null, resistance to chemicals: decreased, 3-nitroso-2-phenylimidazo[1,2-a]pyridine (9 uM))
YOR259C	YGL048C	YFR004W	p	p	2	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol); (null, resistance to chemicals: decreased, 3-nitroso-2-phenylimidazo[1,2-a]pyridine (9 uM))
YOR259C	YGL048C	YHL030W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YOR259C	YGL048C	YKL145W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YOR259C	YGL048C	YOR117W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YOR259C	YGL048C	YPR108W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YOR259C	YHR200W	YBR272C	p	p	1	(null, resistance to chemicals: decreased, trapoxin A)
YOR259C	YHR200W	YDR363W-A	p	p	1	(null, resistance to chemicals: decreased, trapoxin A)
YOR259C	YHR200W	YDR394W	p	p	1	(null, resistance to chemicals: decreased, trapoxin A)
YOR259C	YHR200W	YFR004W	p	p	1	(null, resistance to chemicals: decreased, trapoxin A)
YOR259C	YKL145W	YDL147W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YOR259C	YKL145W	YDR394W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YOR259C	YKL145W	YFR004W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YOR259C	YKL145W	YGL048C	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YOR259C	YKL145W	YOR117W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YOR260W	YGR083C	YDR211W	p	p	2	(null, resistance to chemicals: decreased, sodium acetate); (null, resistance to chemicals: decreased, sodium chloride)
YOR260W	YGR083C	YLR291C	p	p	2	(null, resistance to chemicals: decreased, sodium acetate); (null, resistance to chemicals: decreased, sodium chloride)
YOR261C	YDL097C	YDL147W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YOR261C	YDL097C	YDR394W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YOR261C	YDL097C	YDR427W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YOR261C	YDL097C	YER021W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YOR261C	YDL097C	YFR004W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YOR261C	YDL097C	YFR052W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YOR261C	YDL097C	YHL030W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YOR261C	YDL097C	YPR108W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YOR261C	YFR004W	YDL097C	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
